LocationID	Location	ParentLocationID	Latitude	Longitude	StreamDatumFt	HeadDatumFt	TailDatumFt	BrookfieldDatumFt	River	RiverMile	HydroOrder	USGSID	TimeZone	PlantType	PlantID	NumGenUnits	MaxGenOutput_MW	AvgMaxGenPerUnit_MW	GenThreshold_MW	IsMelMsl	SeepageCfs	ReservoirNum	DrawRateWeekFt	LowNotchFt	MinNavFt	MinNormalFt	MinPowerFt	MinRegulatoryFt	SpillcrestFt	SurchargeFt	TopOfGatesFt	DamTopFt	AllowableFluctuationsFt	FlowMinCushionKcfs	FlowMinNavKcfs	FlowSurchargeKcfs	FlowTopOfGatesKcfs	State	IsBalancingGuide	Owner	FloodStageFt	YearOfClosure	Datum	PrecipitationGage	PoolLevel	PoolLevelOrder	PrescheduleOrder	FlowsheetOrder	Ownership	DamType	AltAbbr1	AltAbbr2	StreamGage	EdsSite	EdsStation	Tw01Max	Tw24Max	DtMax	BpMax	UnitType	TurbineFlowHardMax_CFS	RatedCapacity_MW	GateType	GatePositionType
ALF-03	Allen-Unit3	ALF	35.075588	-90.148294	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000		0		-1.0000	-1	0.000000	None	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000	Fossil	-1	237
ALTT1	Altamont	ALTT1	35.431667	-85.716667	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1		CST			-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	TN	0		-1.0000	-1	0.000000	None	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1
ANDT1	Anderson	ANDT1	35.003334	-85.896942	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1		CST			-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	TN	0		-1.0000	-1	0.000000	Precip	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1
ANTT1	Mill Creek nr Antioch	ANTT1	36.081665	-86.680557	472.570000	0.0000	0.0000	0.000000	Mill Creek	11.0000	-1	3431000	CST			-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	TN	0		-1.0000	-1	472.570015	Precip	None	-1	0	0	None	None	None	None	Stream	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1
Apalachia_Powerhouse	Apalachia Powerhouse	Apalachia_Powerhouse	35.183000	-84.438000	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000		0		-1.0000	-1	0.000000	None	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1
APH-01	Apalachia-Unit1	HADT1	35.182499	-84.438332	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000		0		-1.0000	-1	0.000000	None	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000	Hydro	2500	56
APH-02	Apalachia-Unit2	HADT1	35.182499	-84.438332	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000		0		-1.0000	-1	0.000000	None	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000	Hydro	2500	56
APH-OG-01	Apalachia Dam	HADT1	35.168056	-84.295280	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000		0		-1.0000	-1	0.000000	None	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1	OTHER	DISC
APH-OG-02	Apalachia Dam	HADT1	35.168056	-84.295280	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000		0		-1.0000	-1	0.000000	None	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1	OTHER	DISC
APH-OG-03	Apalachia Dam	HADT1	35.168056	-84.295280	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000		0		-1.0000	-1	0.000000	None	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1	OTHER	DISC
APH-OG-04	Apalachia Dam	HADT1	35.168056	-84.295280	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000		0		-1.0000	-1	0.000000	None	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1	OTHER	DISC
APH-OG-05	Apalachia Dam	HADT1	35.168056	-84.295280	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000		0		-1.0000	-1	0.000000	None	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1	OTHER	DISC
APH-OG-06	Apalachia Dam	HADT1	35.168056	-84.295280	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000		0		-1.0000	-1	0.000000	None	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1	OTHER	DISC
APH-SP-01	Apalachia Dam	HADT1	35.168056	-84.295280	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000		0		-1.0000	-1	0.000000	None	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1	SPILL	DISC
APH-SP-02	Apalachia Dam	HADT1	35.168056	-84.295280	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000		0		-1.0000	-1	0.000000	None	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1	SPILL	DISC
APH-SP-03	Apalachia Dam	HADT1	35.168056	-84.295280	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000		0		-1.0000	-1	0.000000	None	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1	SPILL	DISC
